data,resid
2020-03-11,0.9796349242560215
2020-03-12,1.047894526854514
2020-03-13,1.0024719511905222
2020-03-14,1.0562456968963183
2020-03-15,0.9123615198701812
2020-03-16,1.0310460487201196
2020-03-17,1.0039577178485426
2020-03-18,0.9980842138456796
2020-03-19,1.004926492480106
2020-03-20,0.9401364427280435
2020-03-21,1.0056610695236459
2020-03-22,1.0358825017519515
2020-03-23,1.0629813046552443
2020-03-24,0.9678704884040802
2020-03-25,0.9541133579945191
2020-03-26,0.976883347811577
2020-03-27,1.0447707355573015
2020-03-28,1.0202205502603006
2020-03-29,0.9872916282073438
2020-03-30,1.0095745378230463
2020-03-31,0.989977454380337
2020-04-01,1.0205253193901878
2020-04-02,0.9782026700936276
2020-04-03,1.0054838299687252
2020-04-04,1.001529995634875
2020-04-05,0.9742701554069703
2020-04-06,1.0191664116281647
2020-04-07,1.0114689760427011
2020-04-08,1.0012571557864607
2020-04-09,0.9966922101199055
2020-04-10,0.9741677459775011
2020-04-11,1.0105930193738095
2020-04-12,1.0177847737403345
2020-04-13,0.976494125537971
2020-04-14,0.9794538194159936
2020-04-15,0.99298949963922
2020-04-16,1.0503767599722342
2020-04-17,1.012756048251311
2020-04-18,1.0144168261647575
2020-04-19,1.0106515335056123
2020-04-20,0.9297534288189645
2020-04-21,0.9847926988024246
2020-04-22,0.9857752277351601
2020-04-23,1.0756629093486207
2020-04-24,0.9957046485780013
2020-04-25,1.0065272552107403
2020-04-26,0.9975046037915317
2020-04-27,0.9517965612639547
2020-04-28,1.0226358199641292
2020-04-29,1.0023728070280844
2020-04-30,1.0198832380123721
2020-05-01,0.9652868421014259
2020-05-02,1.0412617545783667
2020-05-03,0.9553515624125619
2020-05-04,1.018882656855922
2020-05-05,1.0569019839616511
2020-05-06,0.9566309146965166
2020-05-07,0.9798837589866749
2020-05-08,1.019063556997482
2020-05-09,1.0121194931958715
2020-05-10,0.9713436101540777
2020-05-11,1.0201033871257232
2020-05-12,0.9619908211991928
2020-05-13,1.0164611357851034
2020-05-14,0.9683691826693237
2020-05-15,1.067968491861381
2020-05-16,0.9789700766815215
2020-05-17,1.0044851714395615
2020-05-18,1.0215016394611331
2020-05-19,0.9538773819362862
2020-05-20,1.0005656992139653
2020-05-21,1.0453854068654418
2020-05-22,0.9464307964823048
2020-05-23,1.0133959488429607
2020-05-24,1.031955373946114
2020-05-25,1.043636655028812
2020-05-26,0.9474177093895985
2020-05-27,0.9430964571820681
2020-05-28,1.019307880210621
2020-05-29,1.030057485910548
2020-05-30,1.0167061270399382
2020-05-31,1.0184279294027878
2020-06-01,0.9724028760123291
2020-06-02,0.9919015055521615
2020-06-03,0.9922685078684734
2020-06-04,0.9675243970389159
2020-06-05,1.0750446290717464
2020-06-06,1.020764763551821
2020-06-07,0.9536083652769806
2020-06-08,1.0104486460840791
2020-06-09,0.9527652664981444
2020-06-10,1.021386339433531
2020-06-11,1.0335157632098309
2020-06-12,0.9560861203484056
2020-06-13,1.0117482060895562
2020-06-14,1.0012167481376242
2020-06-15,1.0213716101557606
2020-06-16,1.0614487815295017
2020-06-17,0.9812757993510737
2020-06-18,0.9660420936911986
2020-06-19,0.9671240550649735
2020-06-20,0.973895724530164
2020-06-21,1.010576216056337
2020-06-22,1.0179014738538366
2020-06-23,0.995256470300055
2020-06-24,1.0168312443863712
2020-06-25,0.9651399636065824
2020-06-26,1.0357455767573176
2020-06-27,0.952768632840182
2020-06-28,1.124126913892419
2020-06-29,1.0086791469349672
2020-06-30,0.9464367052159195
2020-07-01,0.9302429079362106
2020-07-02,1.0248213247904896
2020-07-03,0.9950708236206433
2020-07-04,1.036869848202869
2020-07-05,1.0364637270826185
2020-07-06,1.010595304130478
2020-07-07,0.9620291024660096
2020-07-08,0.9316642201711782
2020-07-09,1.0026197856921872
2020-07-10,1.07496961224588
2020-07-11,1.0158139275317173
2020-07-12,0.9324471323649944
2020-07-13,1.0125696331467706
2020-07-14,1.035056774460616
2020-07-15,0.9755734662708653
2020-07-16,1.021314311757248
2020-07-17,1.0077488623255109
2020-07-18,0.9112848869855988
2020-07-19,1.0005509968993873
2020-07-20,1.0295204355337753
2020-07-21,1.0774927297166073
2020-07-22,1.062884095662834
2020-07-23,0.9047536049181607
2020-07-24,0.9216345788527169
2020-07-25,0.9784145194250985
2020-07-26,0.9934655493268725
2020-07-27,0.9755214289453321
2020-07-28,1.1767264001408912
2020-07-29,0.9720079769718907
2020-07-30,1.0119605482037581
2020-07-31,0.9879103433051495
2020-08-01,0.9946221156779962
2020-08-02,0.9413766409549041
2020-08-03,1.0509029095000497
2020-08-04,0.9595240307936739
2020-08-05,0.9865899871166105
2020-08-06,0.9748888381558908
2020-08-07,1.002433944215533
2020-08-08,1.1815671106892147
2020-08-09,0.835482370717545
2020-08-10,1.0542620020512923
2020-08-11,0.8832930151434347
2020-08-12,1.0266558005744146
2020-08-13,1.1367001533092995
2020-08-14,1.0218381768435658
2020-08-15,0.8746530309767534
2020-08-16,0.9145962039353266
2020-08-17,1.0844009311420748
2020-08-18,0.9871904248391303
2020-08-19,1.0381295427803883
2020-08-20,0.988691581137539
2020-08-21,0.9248988688788305
2020-08-22,1.168151539555701
2020-08-23,1.0424014144443368
2020-08-24,0.784696076260753
2020-08-25,1.043827062297635
2020-08-26,1.0014571720539929
2020-08-27,1.1463350964958663
2020-08-28,0.8820662431443604
2020-08-29,0.9410195336728234
2020-08-30,1.0259790626416847
2020-08-31,1.1257990591277989
2020-09-01,0.9240179843893104
2020-09-02,1.0022644792354103
2020-09-03,0.9620059382002719
2020-09-04,0.9257010254644745
2020-09-05,1.1524605331732576
2020-09-06,0.9603483372270872
2020-09-07,0.7810665976736513
2020-09-08,1.0874438143490341
2020-09-09,1.2883396981819544
2020-09-10,1.1158394264004141
2020-09-11,0.7344991967365483
2020-09-12,0.8278758734168029
2020-09-13,1.108216414934848
2020-09-14,0.9234535192306185
2020-09-15,1.1015742735566496
2020-09-16,1.1691897729666276
2020-09-17,0.9482823157953418
2020-09-18,1.0007876905239503
2020-09-19,0.8487549386998139
2020-09-20,0.8414141056276176
2020-09-21,1.031790816155171
2020-09-22,0.9509687016248589
2020-09-23,1.37556503758216
2020-09-24,0.8280225027716661
2020-09-25,0.9238609974610988
2020-09-26,0.9104585659803394
2020-09-27,1.1732741204443955
2020-09-28,0.8056496977017048
2020-09-29,1.2043292295333483
2020-09-30,1.0520415842911748
2020-10-01,0.9056112213995368
2020-10-02,1.0291856862632818
2020-10-03,0.9667773360806857
2020-10-04,0.8728081159470006
2020-10-05,0.9960392752664841
2020-10-06,0.9654781665981743
2020-10-07,1.0651400143124832
2020-10-08,1.0478544051181866
2020-10-09,1.150534842145582
2020-10-10,0.8022021371984782
2020-10-11,1.1908171742529228
2020-10-12,0.7690519478561866
2020-10-13,1.0212751537784972
2020-10-14,1.1391644527378109
2020-10-15,1.119703992080594
2020-10-16,0.893723245823824
2020-10-17,0.8849492607915821
2020-10-18,0.8705765411455321
2020-10-19,0.9389319432402005
2020-10-20,1.1738753544691174
2020-10-21,1.1050099954105996
2020-10-22,0.8970274076964581
2020-10-23,1.0343147738777758
2020-10-24,0.9367279127217967
2020-10-25,1.051515085542628
2020-10-26,1.0449226740187516
2020-10-27,0.9081110181238006
2020-10-28,0.9626178219711512
2020-10-29,1.1144387081151523
2020-10-30,1.030054166640549
2020-10-31,0.8975874535711093
2020-11-01,0.9200944124478021
2020-11-02,1.1286643413816022
2020-11-03,0.9548479307013809
2020-11-04,1.0822685088750408
2020-11-05,0.9539315453292092
2020-11-06,0.9122269236097482
2020-11-07,1.0026956322319225
2020-11-08,0.9985067416647924
2020-11-09,1.0173415590372767
2020-11-10,1.104211045458822
2020-11-11,0.9893518024943644
2020-11-12,1.0523375264863843
2020-11-13,0.9154982859538443
2020-11-14,0.9633542962862183
2020-11-15,0.9438980916749939
2020-11-16,0.9813961111336984
2020-11-17,1.0738796804291775
2020-11-18,0.9618854998490856
2020-11-19,1.2154326503767148
2020-11-20,0.859684746635132
2020-11-21,0.8088836968878352
2020-11-22,1.045748712218651
2020-11-23,1.0619891328005158
2020-11-24,1.0674407789396545
2020-11-25,1.0547507319248797
2020-11-26,1.0068436814065596
2020-11-27,0.895506917823024
2020-11-28,0.9702827802986862
2020-11-29,0.9339213522383444
2020-11-30,1.1103612312191506
2020-12-01,1.0135635638930487
2020-12-02,0.970251409265615
2020-12-03,1.0010240166840776
2020-12-04,1.0518211013939613
2020-12-05,0.9399023219403573
2020-12-06,0.9297800063132856
2020-12-07,1.0358176074679077
2020-12-08,1.052413403069118
2020-12-09,1.008852996678572
2020-12-10,1.0082617599062984
2020-12-11,1.0585055985635288
2020-12-12,0.9087356803928947
2020-12-13,0.9186433344226305
2020-12-14,0.9652636844221993
2020-12-15,1.0071470695595162
2020-12-16,1.0323800410561979
2020-12-17,1.0906961295580169
2020-12-18,1.0439840357619647
2020-12-19,0.9573772034420228
2020-12-20,0.9847535493907515
2020-12-21,0.9366247093206568
2020-12-22,1.023967117453797
2020-12-23,1.0026720458443377
2020-12-24,1.0227920759828966
2020-12-25,0.9374273308757233
2020-12-26,1.005887165531506
2020-12-27,1.0704622477953234
2020-12-28,0.9779239232498803
2020-12-29,1.0030994771092614
2020-12-30,1.0255485619960858
2020-12-31,0.97690634675867
2021-01-01,1.008215227981829
2021-01-02,0.9896175399911837
2021-01-03,1.0076745383636394
2021-01-04,0.9452920761427407
2021-01-05,0.9843232226430205
2021-01-06,0.9932941017333095
2021-01-07,1.0498209155703426
2021-01-08,1.0146198298411249
2021-01-09,1.0679133496607252
2021-01-10,0.9147876752287483
2021-01-11,1.0089308462437532
2021-01-12,0.9857621470722462
2021-01-13,1.1017893173346682
2021-01-14,0.9689583747041941
2021-01-15,0.9792763449707543
2021-01-16,0.9906920228298366
2021-01-17,0.9355091339802244
2021-01-18,1.0043546403127548
2021-01-19,0.9721005572969953
2021-01-20,1.003084553433843
2021-01-21,1.0053701250047822
2021-01-22,1.0851529591379898
2021-01-23,1.0287231352350792
2021-01-24,0.9757645073764509
2021-01-25,0.9455804382898206
2021-01-26,1.004654990063309
2021-01-27,0.9367813638114585
2021-01-28,1.082580091581214
2021-01-29,1.0492339680127736
2021-01-30,0.9767725572526323
2021-01-31,0.9165423220623931
2021-02-01,1.0570945734606014
2021-02-02,0.999301997253072
2021-02-03,1.049509128069364
2021-02-04,0.9318436401079148
2021-02-05,0.990714505422064
2021-02-06,1.0082648385525876
2021-02-07,1.031098214396437
2021-02-08,0.9907699759211932
2021-02-09,1.0200288626672713
2021-02-10,0.9519860197254976
2021-02-11,0.9899413095621766
2021-02-12,1.0146195391355524
2021-02-13,1.0401643619642338
2021-02-14,1.04161422413155
2021-02-15,0.9557451837080503
2021-02-16,0.93745309465883
2021-02-17,1.0320692723594946
2021-02-18,1.0093082068770844
2021-02-19,0.9692213920895675
2021-02-20,1.04499052591046
2021-02-21,0.9944132223482184
2021-02-22,1.0111478679325248
2021-02-23,0.9597318794355355
2021-02-24,1.0276225890683233
2021-02-25,1.0240053795756205
2021-02-26,0.9675558133801433
2021-02-27,1.014828060971568
2021-02-28,1.0165164979078871
2021-03-01,1.0294643415726992
2021-03-02,0.9467634659264038
2021-03-03,1.0103810624787561
2021-03-04,1.0460327831729141
2021-03-05,0.9690550517976985
2021-03-06,0.9803046821417056
2021-03-07,0.9524711000088747
2021-03-08,1.0050301859407635
2021-03-09,1.0093152455482222
2021-03-10,1.0334382726389735
2021-03-11,0.9950370205744122
2021-03-12,1.0612440045118472
2021-03-13,0.9599793490584304
2021-03-14,0.9622217197611983
2021-03-15,1.0133716290191168
2021-03-16,1.0235503044988512
2021-03-17,1.0075091514299592
2021-03-18,0.9394791064880174
2021-03-19,1.0168604983366911
2021-03-20,0.9816284330412287
2021-03-21,1.0577896866893108
2021-03-22,1.0252705969444278
2021-03-23,0.9705331681354046
2021-03-24,0.9718218853000599
2021-03-25,0.9713571011566149
2021-03-26,1.0179523483742876
2021-03-27,1.0503740510569735
2021-03-28,0.9927695186719477
2021-03-29,1.0206363084444223
2021-03-30,0.9794515390555228
2021-03-31,0.9761219604358062
2021-04-01,1.008424927287761
2021-04-02,0.986807693289339
2021-04-03,1.000207883097008
2021-04-04,0.9844301133164559
2021-04-05,1.0681737849103046
2021-04-06,0.9894299333745387
2021-04-07,0.9634832326228333
2021-04-08,0.9932988461348311
2021-04-09,1.0040772379922207
2021-04-10,1.0035391886113452
2021-04-11,1.0362309054650227
2021-04-12,1.0253135953587098
2021-04-13,0.9817560818409178
2021-04-14,0.9841764320964344
2021-04-15,1.000026458638585
2021-04-16,0.9453330529403361
2021-04-17,0.9695005038259494
2021-04-18,1.065261590182352
2021-04-19,1.0527020734271315
2021-04-20,0.9565746447475432
2021-04-21,0.9678878253774853
2021-04-22,0.9763105720876398
2021-04-23,1.091735553273315
2021-04-24,1.0363251167447904
2021-04-25,1.003094555156425
2021-04-26,0.9650551574190954
2021-04-27,0.9526865412125715
2021-04-28,1.0159849928971316
2021-04-29,0.9997055874897047
2021-04-30,0.979716052701169
2021-05-01,0.9939212121192048
2021-05-02,0.9861682942361768
2021-05-03,1.0501075540136964
2021-05-04,1.003843730498347
2021-05-05,0.9752412240390483
2021-05-06,1.0198298087315896
2021-05-07,0.995627178465275
2021-05-08,0.9727405792110818
2021-05-09,1.0602894514674743
2021-05-10,1.0215541071251766
2021-05-11,0.9648425742583593
2021-05-12,0.9821081862425235
2021-05-13,0.9670405710105018
2021-05-14,0.9719126916032039
2021-05-15,1.0437319862322085
2021-05-16,1.0869387214676727
2021-05-17,0.9548258290103793
2021-05-18,1.0053709920941782
2021-05-19,0.972388715560488
2021-05-20,0.9956307380747337
2021-05-21,1.0023711295697129
2021-05-22,0.9926942387366228
2021-05-23,1.0292520014345194
2021-05-24,0.9818130852084833
2021-05-25,1.0110183771930557
2021-05-26,0.997110501458187
2021-05-27,0.9955712298897864
2021-05-28,0.9771215870226337
2021-05-29,0.9936383688399374
2021-05-30,1.049329871143372
2021-05-31,1.019725312507187
2021-06-01,0.9607504333006383
2021-06-02,0.9918016138014063
2021-06-03,1.0312710047178917
2021-06-04,0.9520290737817716
2021-06-05,1.0334302432893268
2021-06-06,1.0034500736547738
2021-06-07,1.0519037029846205
2021-06-08,0.9821698441429663
2021-06-09,0.9437727405964375
2021-06-10,0.9575903924074813
2021-06-11,1.033398159353556
2021-06-12,1.0446955168896654
2021-06-13,0.9933791374062312
2021-06-14,1.041957673668074
2021-06-15,0.9469989557064546
2021-06-16,1.0104010360941296
2021-06-17,0.9705508092584058
2021-06-18,1.0080006115030589
2021-06-19,1.0178145443330613
2021-06-20,0.9888498545057798
2021-06-21,0.987096882311348
2021-06-22,1.0403729645595605
2021-06-23,0.972499183774473
2021-06-24,1.022653405137969
2021-06-25,0.9587167965936778
2021-06-26,1.0389802343788388
2021-06-27,1.0809841869476746
2021-06-28,0.9023420241130575
2021-06-29,0.9634701549003817
2021-06-30,1.03046376623094
2021-07-01,1.0100153212390266
2021-07-02,1.027378827740197
2021-07-03,0.9622490151111919
2021-07-04,1.0049556137780864
2021-07-05,0.9826824608446248
2021-07-06,1.0449105486821413
2021-07-07,1.0029141098287502
2021-07-08,1.014337203334147
2021-07-09,0.9779250527997843
2021-07-10,0.9767343370693435
2021-07-11,0.9875733676604749
2021-07-12,1.0120673105364908
2021-07-13,0.9614710629583676
2021-07-14,0.9955697996512336
2021-07-15,1.074654269812211
2021-07-16,1.0241912663239736
2021-07-17,0.9633664369329493
2021-07-18,1.0659405734299565
2021-07-19,1.005248103172554
2021-07-20,0.9274379093998785
2021-07-21,0.983151866299457
2021-07-22,0.9294311951900173
2021-07-23,1.0073582452691547
2021-07-24,1.0027225526497192
2021-07-25,1.096148694575453
2021-07-26,1.0179471339342658
2021-07-27,0.9850480802703145
2021-07-28,1.0404374099496512
2021-07-29,0.8861695653073817
2021-07-30,1.0225393737552708
2021-07-31,1.038854053887661
2021-08-01,0.9136756419056554
2021-08-02,1.059947749571106
2021-08-03,0.9971653393776125
2021-08-04,0.9595251740680502
2021-08-05,1.005229634584023
2021-08-06,1.1216537181792858
2021-08-07,0.9792936565183139
2021-08-08,0.9830473425841189
2021-08-09,0.9549946714312147
2021-08-10,0.9600258203757022
2021-08-11,1.0856319830091807
2021-08-12,0.9600913203449316
2021-08-13,1.005639656902099
2021-08-14,0.9271566911428533
2021-08-15,1.0246849055526837
2021-08-16,1.0169664586911513
2021-08-17,1.0932654626962566
2021-08-18,0.9840655427114403
2021-08-19,0.994212961995708
2021-08-20,0.9152162355831673
2021-08-21,0.956818150788438
2021-08-22,1.023180991298584
2021-08-23,1.0482613874730757
2021-08-24,0.917546480156991
2021-08-25,1.0339977917942547
2021-08-26,1.0777378303289473
2021-08-27,1.007390489582499
2021-08-28,1.1235226632365551
2021-08-29,0.8954350793873936
2021-08-30,0.8825698340668091
2021-08-31,0.8658264704744475
2021-09-01,1.1783345755537904
2021-09-02,1.0979597779047556
2021-09-03,0.9589370150878405
2021-09-04,0.9399020393688398
2021-09-05,0.8388335334989456
2021-09-06,1.1901693421547386
2021-09-07,0.9952715360161587
2021-09-08,1.0014218337597842
2021-09-09,1.0379476240679613
2021-09-10,1.01491689270237
2021-09-11,0.9370093326288411
2021-09-12,0.8371411678424445
2021-09-13,0.9733708370168496
2021-09-14,1.1439534877533524
2021-09-15,1.1206965343722128
2021-09-16,1.1200597069610445
2021-09-17,0.8861118011593012
2021-09-18,0.8124655623857158
2021-09-19,0.962146269717137
2021-09-20,1.0146910291519613
2021-09-21,1.150402066720192
2021-09-22,0.8616603109083736
2021-09-23,1.1948652157400566
2021-09-24,1.0004558830683619
2021-09-25,0.9361358582196393
2021-09-26,0.8600650102541378
2021-09-27,0.8654183914701923
2021-09-28,1.2149856233426322
2021-09-29,1.136644498378416
2021-09-30,0.9082046519127799
2021-10-01,0.8403496258029914
2021-10-02,0.9500867593144197
2021-10-03,1.2227083568157047
2021-10-04,1.0058791505654
2021-10-05,0.9250284319448221
2021-10-06,1.076807651889306
2021-10-07,1.083594196128191
2021-10-08,0.7179928454812544
2021-10-09,0.9520615902293639
2021-10-10,0.929298177369484
2021-10-11,1.0702655960014524
2021-10-12,1.198296425634621
2021-10-13,1.0854865508113463
2021-10-14,0.9187375050373622
2021-10-15,0.7994119589686159
2021-10-16,1.197900499363397
2021-10-17,0.9488877520686112
2021-10-18,0.9760228799397868
2021-10-19,0.9978661444033389
2021-10-20,1.080825019171297
2021-10-21,1.0225573819836216
2021-10-22,0.9425130047631674
2021-10-23,0.919920015217576
2021-10-24,1.000413331806128
2021-10-25,0.9789837602025956
2021-10-26,0.9647559114369131
2021-10-27,1.0926646059065297
2021-10-28,1.0146927127076186
2021-10-29,1.1380722279027267
2021-10-30,0.6785925204801035
2021-10-31,1.1099167155036944
2021-11-01,1.152154883775865
2021-11-02,0.8829667557436714
2021-11-03,1.0412048116749493
2021-11-04,1.0526443299329202
2021-11-05,0.8996382500855531
2021-11-06,0.8952905659842629
2021-11-07,0.8599317623708528
2021-11-08,1.144107551031306
2021-11-09,1.0848203376917422
2021-11-10,1.1154621583133995
2021-11-11,1.0322680359545011
2021-11-12,0.8770085188221601
2021-11-13,0.9098751935677467
2021-11-14,1.0397156039684332
2021-11-15,0.9177046719095707
2021-11-16,1.086034587874672
2021-11-17,0.9986259616296062
2021-11-18,0.9848497357191744
2021-11-19,1.0268426270776745
2021-11-20,1.003657530385684
2021-11-21,0.9400201476090648
2021-11-22,1.067630100416177
2021-11-23,0.92034569124502
2021-11-24,1.0556423274064741
2021-11-25,1.0552813963450483
2021-11-26,0.9709038947882089
2021-11-27,0.9920273252089228
2021-11-28,0.8934688347925177
2021-11-29,1.0679472574065407
2021-11-30,1.0024209147751224
2021-12-01,1.0003629497868547
2021-12-02,1.109833687273647
2021-12-03,0.9714800772258626
2021-12-04,0.9113592746622478
2021-12-05,0.8932018801434795
2021-12-06,1.0908284703147948
2021-12-07,0.9449838584126933
2021-12-08,1.1306394472584056
2021-12-09,0.863939943267733
2021-12-10,1.1147414640500029
2021-12-11,0.985732193077588
2021-12-12,0.993175286866535
2021-12-13,0.9418888283990929
2021-12-14,1.0185453322643787
2021-12-15,0.9949490436425201
2021-12-16,1.0626839342225136
2021-12-17,0.9957048625790571
2021-12-18,0.9870884213565226
2021-12-19,0.9804409771000018
2021-12-20,1.0207195248897194
2021-12-21,1.038425799544093
2021-12-22,0.9269212388882178
2021-12-23,0.9440851364437669
2021-12-24,1.0604588442161358
2021-12-25,1.0171301706240123
2021-12-26,0.9976004332236627
2021-12-27,1.0021803887101133
2021-12-28,1.0231597438727398
2021-12-29,0.9865666888072884
2021-12-30,0.9704267440519353
2021-12-31,1.0353130892766733
2022-01-01,0.9614667353971502
2022-01-02,1.0365218601251485
2022-01-03,0.9176500723226141
2022-01-04,1.0424264209332108
2022-01-05,0.9976003811444306
2022-01-06,0.9869798043695749
2022-01-07,1.0272270103300827
2022-01-08,1.0702171468073762
2022-01-09,1.0546293627927825
2022-01-10,0.9150364374872949
2022-01-11,0.9417191215838838
2022-01-12,0.9860812914771717
2022-01-13,1.0246919731486446
2022-01-14,1.0467367220642418
2022-01-15,0.9798378623307537
2022-01-16,1.0351071149140232
2022-01-17,0.9897150948028657
2022-01-18,1.0022673147172665
2022-01-19,0.9695598906178802
2022-01-20,0.9894466396830706
2022-01-21,0.9792196699297385
2022-01-22,0.9721142297982581
2022-01-23,1.0554420069931851
2022-01-24,0.9550749095146792
2022-01-25,1.0845846235867882
2022-01-26,0.9912853424377867
2022-01-27,0.9953303081811534
2022-01-28,0.9585029597482237
2022-01-29,1.0181635636198776
2022-01-30,0.9779210997816496
2022-01-31,0.988083552459054
2022-02-01,1.066667179791526
2022-02-02,0.9729873139558303
2022-02-03,1.0131615540329675
2022-02-04,0.9608820753296801
2022-02-05,0.9879398012040278
2022-02-06,1.058204054401096
2022-02-07,0.9649106769126262
2022-02-08,1.0332838270712352
2022-02-09,0.9884374035653484
2022-02-10,0.9587826447691794
2022-02-11,1.0183271771930578
2022-02-12,1.0429936589832038
2022-02-13,1.0416683283092816
2022-02-14,0.9467775993469707
2022-02-15,0.9660751760543937
2022-02-16,0.984362895687448
2022-02-17,1.0086256138877725
2022-02-18,1.0371301620252407
2022-02-19,1.014538149434342
2022-02-20,0.9642659487859663
2022-02-21,1.0024229225987518
2022-02-22,0.9965127165170257
2022-02-23,0.9914747323039473
2022-02-24,1.0118395256578776
2022-02-25,1.0291042869239382
2022-02-26,1.0177286975411193
2022-02-27,1.0077403728523469
2022-02-28,0.9438781451323405
2022-03-01,1.0081371953027207
2022-03-02,1.006094090750846
2022-03-03,1.012843597540464
2022-03-04,0.9706230024506927
2022-03-05,0.9760067361028054
2022-03-06,1.0529858430614232
2022-03-07,1.0012381549961895
2022-03-08,1.0000320209443547
2022-03-09,0.9757279533703497
2022-03-10,0.9900435639571952
2022-03-11,1.036627870308702
2022-03-12,0.9962576944189311
2022-03-13,1.0232917141874214
2022-03-14,0.9875839283095181
2022-03-15,0.9813505083060489
2022-03-16,0.9752372601339376
2022-03-17,1.0057604174229076
2022-03-18,0.9995006217606203
2022-03-19,1.0551394666105955
2022-03-20,0.9856487205676937
2022-03-21,0.9903019639077257
2022-03-22,0.963033913562339
2022-03-23,1.0266793884070036
2022-03-24,0.9963671600322609
2022-03-25,1.0340566935019866
2022-03-26,0.9563782260437876
2022-03-27,1.0173121431095786
2022-03-28,1.0204634434791369
2022-03-29,0.9808352841995164
2022-03-30,0.9904991455821422
2022-03-31,0.9591571493499182
2022-04-01,1.0381812423483723
2022-04-02,1.0609808027538228
2022-04-03,0.9844804572703676
2022-04-04,0.9646267072322198
2022-04-05,1.0116729686104735
2022-04-06,1.0234732416545154
2022-04-07,0.9787155999776095
2022-04-08,1.0003990916495824
2022-04-09,1.0164656341223581
2022-04-10,0.9992387032776275
2022-04-11,0.992673644270554
2022-04-12,0.9736859319286096
2022-04-13,0.9706232913584374
2022-04-14,1.00109149656492
2022-04-15,1.0183217350589358
2022-04-16,1.0565674661837932
2022-04-17,0.9815565835757276
2022-04-18,1.0194235283634057
2022-04-19,0.9759617830162775
2022-04-20,0.9831002333305027
2022-04-21,1.0100887989105116
2022-04-22,0.9757815107832974
2022-04-23,1.0206007720961696
2022-04-24,1.0088792920754819
2022-04-25,1.0057542786225686
2022-04-26,0.9829914071882176
2022-04-27,1.0463512450550791
2022-04-28,0.9716629541781833
2022-04-29,0.9957751921353651
2022-04-30,0.9900746344705885
2022-05-01,1.0021311385847829
2022-05-02,0.9819214254901744
2022-05-03,1.0231629299419172
2022-05-04,1.0226314085214876
2022-05-05,0.9751552423970051
2022-05-06,0.9775517140837292
2022-05-07,1.0232293676241804
2022-05-08,1.009521179690269
2022-05-09,1.0193141516895692
2022-05-10,0.9810709520173787
2022-05-11,0.9330465201045369
2022-05-12,1.0337891678172209
2022-05-13,1.0611666510903177
2022-05-14,0.9852324407536044
2022-05-15,0.9885609592349512
2022-05-16,0.9906150280924713
2022-05-17,0.9873795084537988
2022-05-18,0.9958276084612291
2022-05-19,1.0527269125962868
2022-05-20,1.004912122240958
2022-05-21,0.9862674773565535
2022-05-22,0.9676595535069535
2022-05-23,0.9845863858464116
2022-05-24,0.9926620401628421
2022-05-25,1.0442871882134617
2022-05-26,0.9697646800277158
2022-05-27,0.9934048766597168
2022-05-28,0.9875756127626836
2022-05-29,1.044739759439947
2022-05-30,1.0636639630887565
2022-05-31,0.9506541605625755
2022-06-01,0.9419738206290508
2022-06-02,1.0026107013705592
